,0
Start,2023-05-23 21:00:00
End,2023-07-29 09:00:00
Duration,66 days 12:00:00
Exposure Time [%],93.5
Equity Final [$],5404.830199999997
Equity Peak [$],10940.592
Return [%],-45.951698000000036
Buy & Hold Return [%],-2.67459138187221
Return (Ann.) [%],-96.32152015266138
Volatility (Ann.) [%],3.827984848964168
Sharpe Ratio,0.0
Sortino Ratio,0.0
Calmar Ratio,0.0
Max. Drawdown [%],-54.03696801781843
Avg. Drawdown [%],-11.725044168115625
Max. Drawdown Duration,54 days 20:00:00
Avg. Drawdown Duration,12 days 06:00:00
# Trades,18
ticker,RANK-2-KRW-LOOM
explain,# Explain RANK-2-KRW-LOOM 
