,0
Start,2023-07-21 11:15:00
End,2023-07-29 19:00:00
Duration,8 days 07:45:00
Exposure Time [%],94.75
Equity Final [$],8917.989999999998
Equity Peak [$],10016.368
Return [%],-10.82010000000002
Buy & Hold Return [%],-8.827085852478838
Return (Ann.) [%],-98.90641712345024
Volatility (Ann.) [%],0.3793880009850868
Sharpe Ratio,0.0
Sortino Ratio,0.0
Calmar Ratio,0.0
Max. Drawdown [%],-11.122454766038958
Avg. Drawdown [%],-5.599387383019478
Max. Drawdown Duration,7 days 21:00:00
Avg. Drawdown Duration,3 days 22:45:00
# Trades,38
ticker,RANK-6-KRW-FLOW
explain,# Explain RANK-6-KRW-FLOW 
