,0
Start,2022-08-13 09:00:00
End,2023-09-16 09:00:00
Duration,399 days 00:00:00
Exposure Time [%],92.5
Equity Final [$],10686190.993599994
Equity Peak [$],28744392.296800002
Return [%],6.8619099359999405
Buy & Hold Return [%],-35.74324324324324
Return (Ann.) [%],6.243146790759191
Volatility (Ann.) [%],122.8653924551387
Sharpe Ratio,0.05081289910858115
Sortino Ratio,0.1252469804435014
Calmar Ratio,0.0791558371470592
Max. Drawdown [%],-78.87159072249337
Avg. Drawdown [%],-13.502043525581364
Max. Drawdown Duration,205 days 00:00:00
Avg. Drawdown Duration,31 days 00:00:00
# Trades,13
ticker,RANK_6_[LH48.36_HL-68.92]_KRW-MOC
explain,# Explain RANK_6_[LH48.36_HL-68.92]_KRW-MOC 
