,0
Start,2022-08-13 09:00:00
End,2023-09-16 09:00:00
Duration,399 days 00:00:00
Exposure Time [%],92.25
Equity Final [$],12510110.179999998
Equity Peak [$],15429771.86
Return [%],25.10110179999998
Buy & Hold Return [%],-45.3525641025641
Return (Ann.) [%],22.673508209574322
Volatility (Ann.) [%],86.3661486877686
Sharpe Ratio,0.26252772126662405
Sortino Ratio,0.6234211921696822
Calmar Ratio,0.6375790814326856
Max. Drawdown [%],-35.56187596152831
Avg. Drawdown [%],-23.40387119325804
Max. Drawdown Duration,211 days 00:00:00
Avg. Drawdown Duration,92 days 00:00:00
# Trades,18
ticker,RANK_7_[LH36.95_HL-55.77]_KRW-TON
explain,# Explain RANK_7_[LH36.95_HL-55.77]_KRW-TON 
