,0
Start,2023-05-23 21:00:00
End,2023-07-29 09:00:00
Duration,66 days 12:00:00
Exposure Time [%],88.5
Equity Final [$],11608.123999999994
Equity Peak [$],12549.783999999998
Return [%],16.081239999999944
Buy & Hold Return [%],-8.056872037914692
Return (Ann.) [%],122.64849628548191
Volatility (Ann.) [%],118.34754185663101
Sharpe Ratio,1.036341730139703
Sortino Ratio,4.508486231449242
Calmar Ratio,6.5416604105488485
Max. Drawdown [%],-18.74883264923127
Avg. Drawdown [%],-4.3786090098387485
Max. Drawdown Duration,16 days 20:00:00
Avg. Drawdown Duration,4 days 17:00:00
# Trades,17
ticker,RANK-4-KRW-BORA
explain,# Explain RANK-4-KRW-BORA 
