,0
Start,2022-06-24 09:00:00
End,2023-07-28 09:00:00
Duration,399 days 00:00:00
Exposure Time [%],94.5
Equity Final [$],5508.199800000001
Equity Peak [$],11021.274399999998
Return [%],-44.91800199999999
Buy & Hold Return [%],-16.666666666666668
Return (Ann.) [%],-41.96749230361198
Volatility (Ann.) [%],46.69194345024801
Sharpe Ratio,0.0
Sortino Ratio,0.0
Calmar Ratio,0.0
Max. Drawdown [%],-64.71539080816278
Avg. Drawdown [%],-21.129597984883873
Max. Drawdown Duration,349 days 00:00:00
Avg. Drawdown Duration,94 days 00:00:00
# Trades,18
ticker,RANK-4-KRW-SNT
explain,# Explain RANK-4-KRW-SNT 
