,0
Start,2023-07-21 11:15:00
End,2023-07-29 19:00:00
Duration,8 days 07:45:00
Exposure Time [%],97.25
Equity Final [$],9623.557999999997
Equity Peak [$],10002.728000000001
Return [%],-3.7644200000000274
Buy & Hold Return [%],0.91324200913242
Return (Ann.) [%],-75.05337604315835
Volatility (Ann.) [%],6.376503429913109
Sharpe Ratio,0.0
Sortino Ratio,0.0
Calmar Ratio,0.0
Max. Drawdown [%],-6.474713698103185
Avg. Drawdown [%],-3.56726684960344
Max. Drawdown Duration,7 days 22:30:00
Avg. Drawdown Duration,4 days 01:08:00
# Trades,30
ticker,RANK-3-KRW-MLK
explain,# Explain RANK-3-KRW-MLK 
