,0
Start,2023-07-21 11:00:00
End,2023-07-29 18:45:00
Duration,8 days 07:45:00
Exposure Time [%],94.875
Equity Final [$],8576.722000000005
Equity Peak [$],10104.928
Return [%],-14.232779999999948
Buy & Hold Return [%],-1.951219512195122
Return (Ann.) [%],-99.8549633836123
Volatility (Ann.) [%],0.09954367920203865
Sharpe Ratio,0.0
Sortino Ratio,0.0
Calmar Ratio,0.0
Max. Drawdown [%],-16.750183672758435
Avg. Drawdown [%],-2.665233299818015
Max. Drawdown Duration,7 days 15:15:00
Avg. Drawdown Duration,1 days 02:56:00
# Trades,42
ticker,RANK-3-KRW-ADA
explain,# Explain RANK-3-KRW-ADA 
