,0
Start,2022-06-24 09:00:00
End,2023-07-28 09:00:00
Duration,399 days 00:00:00
Exposure Time [%],93.0
Equity Final [$],6826.2288
Equity Peak [$],11527.0892
Return [%],-31.737712000000002
Buy & Hold Return [%],-54.314720812182735
Return (Ann.) [%],-29.41864083257081
Volatility (Ann.) [%],54.026634681321106
Sharpe Ratio,0.0
Sortino Ratio,0.0
Calmar Ratio,0.0
Max. Drawdown [%],-56.10444482376351
Avg. Drawdown [%],-18.891821999259374
Max. Drawdown Duration,350 days 00:00:00
Avg. Drawdown Duration,92 days 00:00:00
# Trades,18
ticker,RANK-6-KRW-ZIL
explain,# Explain RANK-6-KRW-ZIL 
