,0
Start,2022-06-25 09:00:00
End,2023-07-29 09:00:00
Duration,399 days 00:00:00
Exposure Time [%],94.75
Equity Final [$],7082.141999999997
Equity Peak [$],12713.39
Return [%],-29.178580000000032
Buy & Hold Return [%],-42.23918575063613
Return (Ann.) [%],-27.00800646178405
Volatility (Ann.) [%],44.1470815689138
Sharpe Ratio,0.0
Sortino Ratio,0.0
Calmar Ratio,0.0
Max. Drawdown [%],-52.9199371686073
Avg. Drawdown [%],-14.947952168917194
Max. Drawdown Duration,351 days 00:00:00
Avg. Drawdown Duration,75 days 00:00:00
# Trades,23
ticker,RANK-7-KRW-IOTA
explain,# Explain RANK-7-KRW-IOTA 
