,0
Start,2022-09-15 00:00:00
End,2023-09-15 00:00:00
Duration,365 days 00:00:00
Exposure Time [%],76.09561752988047
Equity Final [$],8318659.799999995
Equity Peak [$],10911106.0
Return [%],-16.81340200000005
Buy & Hold Return [%],-33.37719298245614
Return (Ann.) [%],-16.874388860896094
Volatility (Ann.) [%],17.34398038860547
Sharpe Ratio,0.0
Sortino Ratio,0.0
Calmar Ratio,0.0
Max. Drawdown [%],-26.528513241462438
Avg. Drawdown [%],-7.780885082375044
Max. Drawdown Duration,255 days 00:00:00
Avg. Drawdown Duration,68 days 00:00:00
# Trades,11
Win Rate [%],27.27272727272727
Best Trade [%],8.03679430933939
Worst Trade [%],-10.118910252517278
Avg. Trade [%],-1.687142936810082
Max. Trade Duration,60 days 00:00:00
Avg. Trade Duration,26 days 00:00:00
Profit Factor,0.48173722743868647
Expectancy [%],-1.547873015569745
SQN,-0.9882319781228809
_strategy,SmaCross
_equity_curve,"                Equity  DrawdownPct DrawdownDuration
2022-09-15  10000000.0     0.000000              NaT
2022-09-16  10000000.0     0.000000              NaT
2022-09-19  10000000.0     0.000000              NaT
2022-09-20  10000000.0     0.000000              NaT
2022-09-21  10000000.0     0.000000              NaT
...                ...          ...              ...
2023-09-11   8428859.8     0.227497              NaT
2023-09-12   8498459.8     0.221118              NaT
2023-09-13   8469459.8     0.223776              NaT
2023-09-14   8399859.8     0.230155              NaT
2023-09-15   8318659.8     0.237597         255 days

[251 rows x 3 columns]"
_trades,"    Size  EntryBar  ExitBar  EntryPrice  ExitPrice        PnL  ReturnPct  EntryTime   ExitTime Duration
0    -49        60      101    202594.0   197200.0   264306.0   0.026625 2022-12-12 2023-02-10  60 days
1     51       101      114    197594.4   177600.0 -1019714.4  -0.101189 2023-02-10 2023-03-02  20 days
2    -52       114      154    177244.8   163000.0   740729.6   0.080368 2023-03-02 2023-04-27  56 days
3     61       154      155    163326.0   162100.0   -74786.0  -0.007506 2023-04-27 2023-04-28   1 days
4    -61       155      157    161775.8   164700.0  -178376.2  -0.018076 2023-04-28 2023-05-03   5 days
5     58       157      159    165029.4   162600.0  -140905.2  -0.014721 2023-05-03 2023-05-08   5 days
6    -59       159      179    162274.8   171300.0  -532486.8  -0.055617 2023-05-08 2023-06-07  30 days
7     52       179      194    171642.6   156100.0  -808215.2  -0.090552 2023-06-07 2023-06-28  21 days
8    -52       194      228    155787.8   147800.0   415365.6   0.051274 2023-06-28 2023-08-16  49 days
9     58       228      239    148095.6   145800.0  -133144.8  -0.015501 2023-08-16 2023-08-31  15 days
10   -58       239      250    145508.4   149200.0  -214112.8  -0.025370 2023-08-31 2023-09-15  15 days"
