,0
Start,2022-06-24 09:00:00
End,2023-07-28 09:00:00
Duration,399 days 00:00:00
Exposure Time [%],93.0
Equity Final [$],13972.052
Equity Peak [$],16873.118000000002
Return [%],39.72052
Buy & Hold Return [%],-58.9344262295082
Return (Ann.) [%],35.690651093968896
Volatility (Ann.) [%],112.88785040706016
Sharpe Ratio,0.31616025077342386
Sortino Ratio,0.7589004992528009
Calmar Ratio,0.7025558592645909
Max. Drawdown [%],-50.80115783437993
Avg. Drawdown [%],-11.659895503427194
Max. Drawdown Duration,154 days 00:00:00
Avg. Drawdown Duration,27 days 00:00:00
# Trades,24
ticker,RANK-6-KRW-MANA
explain,# Explain RANK-6-KRW-MANA 
