,0
Start,2023-07-21 11:15:00
End,2023-07-29 19:00:00
Duration,8 days 07:45:00
Exposure Time [%],95.25
Equity Final [$],8495.616000000004
Equity Peak [$],10139.800000000003
Return [%],-15.043839999999964
Buy & Hold Return [%],29.441624365482234
Return (Ann.) [%],-99.91064096834938
Volatility (Ann.) [%],0.168640378293743
Sharpe Ratio,0.0
Sortino Ratio,0.0
Calmar Ratio,0.0
Max. Drawdown [%],-25.826919663109717
Avg. Drawdown [%],-4.132207405447341
Max. Drawdown Duration,5 days 00:15:00
Avg. Drawdown Duration,0 days 23:36:00
# Trades,37
ticker,RANK-3-KRW-KNC
explain,# Explain RANK-3-KRW-KNC 
