,0
Start,2022-09-15 00:00:00
End,2023-09-15 00:00:00
Duration,365 days 00:00:00
Exposure Time [%],75.2
Equity Final [$],9795552.000000002
Equity Peak [$],11389506.100000001
Return [%],-2.0444799999999814
Buy & Hold Return [%],-20.242214532871973
Return (Ann.) [%],-2.060666155392643
Volatility (Ann.) [%],40.25493163937357
Sharpe Ratio,0.0
Sortino Ratio,0.0
Calmar Ratio,0.0
Max. Drawdown [%],-25.51164180859431
Avg. Drawdown [%],-9.54600522973063
Max. Drawdown Duration,185 days 00:00:00
Avg. Drawdown Duration,45 days 00:00:00
# Trades,8
Win Rate [%],37.5
Best Trade [%],14.142801732497256
Worst Trade [%],-6.777781536738193
Avg. Trade [%],-0.37032739112784485
Max. Trade Duration,57 days 00:00:00
Avg. Trade Duration,35 days 00:00:00
Profit Factor,0.9158055940379446
Expectancy [%],-0.1949245072168787
SQN,-0.16728275176659824
_strategy,SmaCross
_equity_curve,"                Equity  DrawdownPct DrawdownDuration
2022-09-15  10000000.0     0.000000              NaT
2022-09-16  10000000.0     0.000000              NaT
2022-09-19  10000000.0     0.000000              NaT
2022-09-20  10000000.0     0.000000              NaT
2022-09-21  10000000.0     0.000000              NaT
...                ...          ...              ...
2023-09-11   9708886.4     0.147559              NaT
2023-09-12   9778186.4     0.141474              NaT
2023-09-13   9847486.4     0.135390              NaT
2023-09-14   9731986.4     0.145530              NaT
2023-09-15   9795552.0     0.139949          67 days

[250 rows x 3 columns]"
_trades,"   Size  EntryBar  ExitBar  EntryPrice  ExitPrice        PnL  ReturnPct  EntryTime   ExitTime Duration
0  -351        62       96     28443.0    27850.0   208143.0   0.020849 2022-12-14 2023-02-03  51 days
1   365        96      104     27905.7    26800.0  -403580.5  -0.039623 2023-02-03 2023-02-15  12 days
2  -366       104      144     26746.4    26550.0    71882.4   0.007343 2023-02-15 2023-04-13  57 days
3   371       144      159     26603.1    24800.0  -668950.1  -0.067778 2023-04-13 2023-05-08  25 days
4  -372       159      192     24750.4    21250.0  1302148.8   0.141428 2023-05-08 2023-06-26  49 days
5  -495       192      223     21207.5    21950.0  -367537.5  -0.035011 2023-06-26 2023-08-09  44 days
6   461       223      244     21993.9    21950.0   -20237.9  -0.001996 2023-08-09 2023-09-08  30 days
7  -462       244      249     21906.1    22800.0  -412981.8  -0.040806 2023-09-08 2023-09-15   7 days"
