,0
Start,2022-06-24 09:00:00
End,2023-07-28 09:00:00
Duration,399 days 00:00:00
Exposure Time [%],93.5
Equity Final [$],15936.019999999999
Equity Peak [$],17773.124
Return [%],59.360199999999985
Buy & Hold Return [%],-44.759206798866856
Return (Ann.) [%],52.99302365928187
Volatility (Ann.) [%],113.00333084192933
Sharpe Ratio,0.4689509881209543
Sortino Ratio,1.1822806421715244
Calmar Ratio,1.097387052194004
Max. Drawdown [%],-48.29018490179286
Avg. Drawdown [%],-11.62720069715159
Max. Drawdown Duration,158 days 00:00:00
Avg. Drawdown Duration,29 days 00:00:00
# Trades,19
ticker,RANK-5-KRW-ENJ
explain,# Explain RANK-5-KRW-ENJ 
