,0
Start,2022-06-24 09:00:00
End,2023-07-28 09:00:00
Duration,399 days 00:00:00
Exposure Time [%],94.0
Equity Final [$],14617.8296
Equity Peak [$],15603.967999999997
Return [%],46.17829599999999
Buy & Hold Return [%],-27.16297786720322
Return (Ann.) [%],41.40202913972082
Volatility (Ann.) [%],140.1090413085047
Sharpe Ratio,0.29549862559232065
Sortino Ratio,0.7316841873501922
Calmar Ratio,1.0382442560700107
Max. Drawdown [%],-39.87696430552562
Avg. Drawdown [%],-17.26894208774454
Max. Drawdown Duration,156 days 00:00:00
Avg. Drawdown Duration,53 days 00:00:00
# Trades,15
ticker,RANK-2-KRW-META
explain,# Explain RANK-2-KRW-META 
