,0
Start,2023-05-23 21:00:00
End,2023-07-29 09:00:00
Duration,66 days 12:00:00
Exposure Time [%],93.0
Equity Final [$],10607.895999999999
Equity Peak [$],12147.543999999998
Return [%],6.078959999999988
Buy & Hold Return [%],-14.95601173020528
Return (Ann.) [%],37.26783557682873
Volatility (Ann.) [%],88.96371898848633
Sharpe Ratio,0.4189104952059381
Sortino Ratio,1.113100476964712
Calmar Ratio,2.456219386034462
Max. Drawdown [%],-15.17284481537996
Avg. Drawdown [%],-5.384183651266453
Max. Drawdown Duration,33 days 20:00:00
Avg. Drawdown Duration,6 days 03:00:00
# Trades,16
ticker,RANK-5-KRW-ICX
explain,# Explain RANK-5-KRW-ICX 
