,0
Start,2022-08-13 09:00:00
End,2023-09-16 09:00:00
Duration,399 days 00:00:00
Exposure Time [%],92.5
Equity Final [$],7506793.400000001
Equity Peak [$],10736698.959999999
Return [%],-24.932065999999985
Buy & Hold Return [%],-47.26148409893993
Return (Ann.) [%],-23.024556830987553
Volatility (Ann.) [%],57.164814345630276
Sharpe Ratio,0.0
Sortino Ratio,0.0
Calmar Ratio,0.0
Max. Drawdown [%],-45.05615040000001
Avg. Drawdown [%],-28.160913275208415
Max. Drawdown Duration,206 days 00:00:00
Avg. Drawdown Duration,124 days 00:00:00
# Trades,24
ticker,RANK_6_[LH33.56_HL-48.27]_KRW-QTUM
explain,# Explain RANK_6_[LH33.56_HL-48.27]_KRW-QTUM 
