,0
Start,2022-09-15 00:00:00
End,2023-09-15 00:00:00
Duration,365 days 00:00:00
Exposure Time [%],80.4
Equity Final [$],4231929.399999999
Equity Peak [$],10000000.0
Return [%],-57.680706
Buy & Hold Return [%],-10.687732342007434
Return (Ann.) [%],-57.97083893874524
Volatility (Ann.) [%],21.57196644452692
Sharpe Ratio,0.0
Sortino Ratio,0.0
Calmar Ratio,0.0
Max. Drawdown [%],-62.117906
Avg. Drawdown [%],-62.117906
Max. Drawdown Duration,295 days 00:00:00
Avg. Drawdown Duration,295 days 00:00:00
# Trades,8
Win Rate [%],12.5
Best Trade [%],11.045514604593642
Worst Trade [%],-19.07103331331097
Avg. Trade [%],-10.227348198713438
Max. Trade Duration,56 days 00:00:00
Avg. Trade Duration,37 days 00:00:00
Profit Factor,0.12403894134180317
Expectancy [%],-9.750406366137332
SQN,-3.1672343915310766
_strategy,SmaCross
_equity_curve,"                Equity  DrawdownPct DrawdownDuration
2022-09-15  10000000.0     0.000000              NaT
2022-09-16  10000000.0     0.000000              NaT
2022-09-19  10000000.0     0.000000              NaT
2022-09-20  10000000.0     0.000000              NaT
2022-09-21  10000000.0     0.000000              NaT
...                ...          ...              ...
2023-09-11   4423029.4     0.557697              NaT
2023-09-12   4404829.4     0.559517              NaT
2023-09-13   4382079.4     0.561792              NaT
2023-09-14   4245579.4     0.575442              NaT
2023-09-15   4231929.4     0.576807         295 days

[250 rows x 3 columns]"
_trades,"   Size  EntryBar  ExitBar  EntryPrice  ExitPrice        PnL  ReturnPct  EntryTime   ExitTime Duration
0   229        49       69     43536.9    36900.0 -1519850.1  -0.152443 2022-11-25 2022-12-23  28 days
1  -230        69       93     36826.2    40550.0  -856474.0  -0.101118 2022-12-23 2023-01-31  39 days
2   187        93      115     40631.1    37700.0  -548115.7  -0.072139 2023-01-31 2023-03-03  31 days
3  -188       115      141     37624.6    44800.0 -1348975.2  -0.190710 2023-03-03 2023-04-10  38 days
4   127       141      162     44889.6    36600.0 -1052779.2  -0.184666 2023-04-10 2023-05-11  31 days
5  -127       162      182     36526.8    42600.0  -771296.4  -0.166267 2023-05-11 2023-06-12  32 days
6    91       182      221     42685.2    47400.0   429046.8   0.110455 2023-06-12 2023-08-07  56 days
7   -91       221      249     47305.2    48400.0   -99626.8  -0.023143 2023-08-07 2023-09-15  39 days"
