,0
Start,2022-08-13 09:00:00
End,2023-09-16 09:00:00
Duration,399 days 00:00:00
Exposure Time [%],92.25
Equity Final [$],17705845.552
Equity Peak [$],18705853.552
Return [%],77.05845552000001
Buy & Hold Return [%],-71.4487632508834
Return (Ann.) [%],68.42496384269488
Volatility (Ann.) [%],140.45566297138575
Sharpe Ratio,0.4871641512712429
Sortino Ratio,1.4916082629367926
Calmar Ratio,1.58519356033176
Max. Drawdown [%],-43.16505287112978
Avg. Drawdown [%],-15.634215964751439
Max. Drawdown Duration,123 days 00:00:00
Avg. Drawdown Duration,36 days 00:00:00
# Trades,22
ticker,RANK_6_[LH12.22_HL-72.98]_KRW-MANA
explain,# Explain RANK_6_[LH12.22_HL-72.98]_KRW-MANA 
