,0
Start,2022-06-24 09:00:00
End,2023-07-28 09:00:00
Duration,399 days 00:00:00
Exposure Time [%],82.0
Equity Final [$],4105.206000000003
Equity Peak [$],10543.24
Return [%],-58.947939999999974
Buy & Hold Return [%],-26.259541984732827
Return (Ann.) [%],-55.621957021859316
Volatility (Ann.) [%],26.509693512731538
Sharpe Ratio,0.0
Sortino Ratio,0.0
Calmar Ratio,0.0
Max. Drawdown [%],-63.16739446318208
Avg. Drawdown [%],-33.65404161859165
Max. Drawdown Duration,325 days 00:00:00
Avg. Drawdown Duration,164 days 00:00:00
# Trades,20
ticker,RANK-6-KRW-EOS
explain,# Explain RANK-6-KRW-EOS 
