,0
Start,2023-05-23 21:00:00
End,2023-07-29 09:00:00
Duration,66 days 12:00:00
Exposure Time [%],94.25
Equity Final [$],10514.083999999995
Equity Peak [$],12017.783999999996
Return [%],5.140839999999953
Buy & Hold Return [%],24.105011933174225
Return (Ann.) [%],30.876423609404902
Volatility (Ann.) [%],152.8987303363706
Sharpe Ratio,0.20194035320946163
Sortino Ratio,0.6401924885153738
Calmar Ratio,1.3510050759917904
Max. Drawdown [%],-22.85440977099077
Avg. Drawdown [%],-9.07536674973411
Max. Drawdown Duration,32 days 04:00:00
Avg. Drawdown Duration,7 days 20:00:00
# Trades,21
ticker,RANK-2-KRW-KNC
explain,# Explain RANK-2-KRW-KNC 
