,0
Start,2022-08-13 09:00:00
End,2023-09-16 09:00:00
Duration,399 days 00:00:00
Exposure Time [%],92.5
Equity Final [$],5922205.831640001
Equity Peak [$],10000000.0
Return [%],-40.77794168359999
Buy & Hold Return [%],-41.29793510324484
Return (Ann.) [%],-38.00007108386356
Volatility (Ann.) [%],49.591425133777165
Sharpe Ratio,0.0
Sortino Ratio,0.0
Calmar Ratio,0.0
Max. Drawdown [%],-61.3654241224
Avg. Drawdown [%],-61.3654241224
Max. Drawdown Duration,370 days 00:00:00
Avg. Drawdown Duration,370 days 00:00:00
# Trades,18
ticker,RANK_7_[LH43.68_HL-57.2]_KRW-SC
explain,# Explain RANK_7_[LH43.68_HL-57.2]_KRW-SC 
