,0
Start,2023-05-23 21:00:00
End,2023-07-29 09:00:00
Duration,66 days 12:00:00
Exposure Time [%],93.5
Equity Final [$],7371.863100000002
Equity Peak [$],10252.453819999999
Return [%],-26.281368999999977
Buy & Hold Return [%],4.175824175824185
Return (Ann.) [%],-80.53737220615473
Volatility (Ann.) [%],11.702344225000205
Sharpe Ratio,0.0
Sortino Ratio,0.0
Calmar Ratio,0.0
Max. Drawdown [%],-29.475515745361314
Avg. Drawdown [%],-6.0832632898878325
Max. Drawdown Duration,53 days 08:00:00
Avg. Drawdown Duration,10 days 08:00:00
# Trades,25
ticker,RANK-2-KRW-MVL
explain,# Explain RANK-2-KRW-MVL 
