,0
Start,2023-05-23 21:00:00
End,2023-07-29 09:00:00
Duration,66 days 12:00:00
Exposure Time [%],94.75
Equity Final [$],8552.090000000002
Equity Peak [$],11326.290000000003
Return [%],-14.479099999999981
Buy & Hold Return [%],-2.8662420382165608
Return (Ann.) [%],-56.809534951996895
Volatility (Ann.) [%],27.187209059928808
Sharpe Ratio,0.0
Sortino Ratio,0.0
Calmar Ratio,0.0
Max. Drawdown [%],-28.209148803359263
Avg. Drawdown [%],-6.829410262000987
Max. Drawdown Duration,37 days 00:00:00
Avg. Drawdown Duration,6 days 23:00:00
# Trades,24
ticker,RANK-7-KRW-ARB
explain,# Explain RANK-7-KRW-ARB 
