,0
Start,2022-06-24 09:00:00
End,2023-07-28 09:00:00
Duration,399 days 00:00:00
Exposure Time [%],91.0
Equity Final [$],9234.480000000001
Equity Peak [$],13055.23
Return [%],-7.655199999999986
Buy & Hold Return [%],-36.57276995305164
Return (Ann.) [%],-7.009441497238534
Volatility (Ann.) [%],45.841759365955554
Sharpe Ratio,0.0
Sortino Ratio,0.0
Calmar Ratio,0.0
Max. Drawdown [%],-38.504798460080735
Avg. Drawdown [%],-15.417810001859944
Max. Drawdown Duration,177 days 00:00:00
Avg. Drawdown Duration,62 days 00:00:00
# Trades,21
ticker,RANK-6-KRW-DOT
explain,# Explain RANK-6-KRW-DOT 
