,0
Start,2022-09-15 00:00:00
End,2023-09-15 00:00:00
Duration,365 days 00:00:00
Exposure Time [%],83.66533864541833
Equity Final [$],10684022.600000001
Equity Peak [$],10909038.200000001
Return [%],6.840226000000015
Buy & Hold Return [%],-24.33862433862434
Return (Ann.) [%],6.868393101311709
Volatility (Ann.) [%],24.10165887598436
Sharpe Ratio,0.2849759486122173
Sortino Ratio,0.4448134039208109
Calmar Ratio,0.4821267352852076
Max. Drawdown [%],-14.246032419771604
Avg. Drawdown [%],-5.1096953374779925
Max. Drawdown Duration,177 days 00:00:00
Avg. Drawdown Duration,31 days 00:00:00
# Trades,7
Win Rate [%],57.14285714285714
Best Trade [%],14.662827167958525
Worst Trade [%],-6.555220024666664
Avg. Trade [%],0.9468550006974441
Max. Trade Duration,125 days 00:00:00
Avg. Trade Duration,44 days 00:00:00
Profit Factor,1.6726046372741556
Expectancy [%],1.1368927887928315
SQN,0.40425504557650976
_strategy,SmaCross
_equity_curve,"                Equity  DrawdownPct DrawdownDuration
2022-09-15  10000000.0     0.000000              NaT
2022-09-16  10000000.0     0.000000              NaT
2022-09-19  10000000.0     0.000000              NaT
2022-09-20  10000000.0     0.000000              NaT
2022-09-21  10000000.0     0.000000              NaT
...                ...          ...              ...
2023-09-11  10447472.6     0.042310              NaT
2023-09-12  10559522.6     0.032039              NaT
2023-09-13  10509722.6     0.036604              NaT
2023-09-14  10547072.6     0.033180              NaT
2023-09-15  10684022.6     0.020627          43 days

[251 rows x 3 columns]"
_trades,"   Size  EntryBar  ExitBar  EntryPrice  ExitPrice        PnL  ReturnPct  EntryTime   ExitTime Duration
0   171        41       76     58216.2    54400.0  -652570.2  -0.065552 2022-11-15 2023-01-04  50 days
1  -172        76      109     54291.2    54200.0    15686.4   0.001680 2023-01-04 2023-02-22  49 days
2   172       109      115     54308.4    53400.0  -156244.8  -0.016727 2023-02-22 2023-03-03   9 days
3  -172       115      150     53293.2    51300.0   342830.4   0.037401 2023-03-03 2023-04-21  49 days
4   185       150      160     51402.6    49550.0  -342731.0  -0.036041 2023-04-21 2023-05-09  18 days
5  -186       160      246     49450.9    42200.0  1348667.4   0.146628 2023-05-09 2023-09-11 125 days
6   249       246      250     42284.4    42800.0   128384.4   0.012194 2023-09-11 2023-09-15   4 days"
