,0
Start,2023-05-23 21:00:00
End,2023-07-29 09:00:00
Duration,66 days 12:00:00
Exposure Time [%],93.5
Equity Final [$],11786.001599999996
Equity Peak [$],13669.593599999997
Return [%],17.86001599999996
Buy & Hold Return [%],5.451448040885853
Return (Ann.) [%],141.5851086765273
Volatility (Ann.) [%],134.64988339439032
Sharpe Ratio,1.0515056166949932
Sortino Ratio,5.82957028901797
Calmar Ratio,10.275106792872139
Max. Drawdown [%],-13.779429404543531
Avg. Drawdown [%],-4.260147935538886
Max. Drawdown Duration,12 days 12:00:00
Avg. Drawdown Duration,3 days 14:00:00
# Trades,16
ticker,RANK-2-KRW-STPT
explain,# Explain RANK-2-KRW-STPT 
