,0
Start,2022-08-13 09:00:00
End,2023-09-16 09:00:00
Duration,399 days 00:00:00
Exposure Time [%],92.5
Equity Final [$],7395329.758000002
Equity Peak [$],10946857.096
Return [%],-26.046702419999978
Buy & Hold Return [%],-47.41144414168937
Return (Ann.) [%],-24.06818886058386
Volatility (Ann.) [%],59.92766240252748
Sharpe Ratio,0.0
Sortino Ratio,0.0
Calmar Ratio,0.0
Max. Drawdown [%],-57.906657813742356
Avg. Drawdown [%],-50.97876476353379
Max. Drawdown Duration,304 days 00:00:00
Avg. Drawdown Duration,185 days 00:00:00
# Trades,17
ticker,RANK_7_[LH31.29_HL-50.0]_KRW-POWR
explain,# Explain RANK_7_[LH31.29_HL-50.0]_KRW-POWR 
