,0
Start,2023-07-21 09:30:00
End,2023-07-29 19:00:00
Duration,8 days 09:30:00
Exposure Time [%],93.375
Equity Final [$],8668.558999999997
Equity Peak [$],10041.9572
Return [%],-13.314410000000027
Buy & Hold Return [%],8.196721311475411
Return (Ann.) [%],-99.66994082180989
Volatility (Ann.) [%],0.32471035400400305
Sharpe Ratio,0.0
Sortino Ratio,0.0
Calmar Ratio,0.0
Max. Drawdown [%],-18.585639859130232
Avg. Drawdown [%],-9.801615929565116
Max. Drawdown Duration,7 days 15:30:00
Avg. Drawdown Duration,3 days 22:08:00
# Trades,34
ticker,RANK-4-KRW-QKC
explain,# Explain RANK-4-KRW-QKC 
