,0
Start,2022-06-24 09:00:00
End,2023-07-28 09:00:00
Duration,399 days 00:00:00
Exposure Time [%],84.5
Equity Final [$],6460.628000000001
Equity Peak [$],10988.511999999999
Return [%],-35.393719999999995
Buy & Hold Return [%],-22.22222222222222
Return (Ann.) [%],-32.87632963854743
Volatility (Ann.) [%],45.63688673881462
Sharpe Ratio,0.0
Sortino Ratio,0.0
Calmar Ratio,0.0
Max. Drawdown [%],-54.279269113051875
Avg. Drawdown [%],-20.225905834116098
Max. Drawdown Duration,325 days 00:00:00
Avg. Drawdown Duration,112 days 00:00:00
# Trades,14
ticker,RANK-5-KRW-GLM
explain,# Explain RANK-5-KRW-GLM 
