,0
Start,2023-07-21 05:45:00
End,2023-07-29 18:45:00
Duration,8 days 13:00:00
Exposure Time [%],83.5
Equity Final [$],8912.769999999993
Equity Peak [$],10000.0
Return [%],-10.872300000000068
Buy & Hold Return [%],1.8181818181818181
Return (Ann.) [%],-99.06084504592472
Volatility (Ann.) [%],0.30260765185933425
Sharpe Ratio,0.0
Sortino Ratio,0.0
Calmar Ratio,0.0
Max. Drawdown [%],-12.272300000000069
Avg. Drawdown [%],-12.272300000000069
Max. Drawdown Duration,7 days 03:45:00
Avg. Drawdown Duration,7 days 03:45:00
# Trades,22
ticker,RANK-5-KRW-LSK
explain,# Explain RANK-5-KRW-LSK 
