,0
Start,2022-06-25 09:00:00
End,2023-07-29 09:00:00
Duration,399 days 00:00:00
Exposure Time [%],93.5
Equity Final [$],11913.262980000001
Equity Peak [$],17114.61006
Return [%],19.132629800000014
Buy & Hold Return [%],-24.263674614305746
Return (Ann.) [%],17.321616976731157
Volatility (Ann.) [%],78.40647080096463
Sharpe Ratio,0.22092075819484597
Sortino Ratio,0.40592661450334944
Calmar Ratio,0.3707937344168997
Max. Drawdown [%],-46.71496675630365
Avg. Drawdown [%],-13.703855834476522
Max. Drawdown Duration,162 days 00:00:00
Avg. Drawdown Duration,41 days 00:00:00
# Trades,19
ticker,RANK-2-KRW-TT
explain,# Explain RANK-2-KRW-TT 
