,0
Start,2023-05-23 21:00:00
End,2023-07-29 09:00:00
Duration,66 days 12:00:00
Exposure Time [%],84.25
Equity Final [$],8124.370000000002
Equity Peak [$],10344.162
Return [%],-18.756299999999985
Buy & Hold Return [%],4.807692307692308
Return (Ann.) [%],-67.206866626374
Volatility (Ann.) [%],14.397118635938137
Sharpe Ratio,0.0
Sortino Ratio,0.0
Calmar Ratio,0.0
Max. Drawdown [%],-23.976981412317432
Avg. Drawdown [%],-23.976981412317432
Max. Drawdown Duration,55 days 16:00:00
Avg. Drawdown Duration,55 days 16:00:00
# Trades,12
ticker,RANK-4-KRW-TRX
explain,# Explain RANK-4-KRW-TRX 
