,0
Start,2023-05-23 21:00:00
End,2023-07-29 09:00:00
Duration,66 days 12:00:00
Exposure Time [%],93.25
Equity Final [$],10545.120000000006
Equity Peak [$],12049.720000000003
Return [%],5.451200000000062
Buy & Hold Return [%],-4.1062801932367154
Return (Ann.) [%],32.963505648999124
Volatility (Ann.) [%],57.218747964470914
Sharpe Ratio,0.5760962415582266
Sortino Ratio,1.2909749638333428
Calmar Ratio,1.9954334896830446
Max. Drawdown [%],-16.519470991857045
Avg. Drawdown [%],-3.5917398755672876
Max. Drawdown Duration,32 days 04:00:00
Avg. Drawdown Duration,4 days 16:00:00
# Trades,20
ticker,RANK-2-KRW-TON
explain,# Explain RANK-2-KRW-TON 
