,0
Start,2023-05-23 21:00:00
End,2023-07-29 09:00:00
Duration,66 days 12:00:00
Exposure Time [%],92.75
Equity Final [$],12811.952199999996
Equity Peak [$],13079.494599999998
Return [%],28.119521999999964
Buy & Hold Return [%],-27.142857142857142
Return (Ann.) [%],278.1298831925184
Volatility (Ann.) [%],251.19036398202303
Sharpe Ratio,1.1072474229641363
Sortino Ratio,10.113374392132009
Calmar Ratio,19.86541972695906
Max. Drawdown [%],-14.000705095350819
Avg. Drawdown [%],-4.692139425589852
Max. Drawdown Duration,27 days 04:00:00
Avg. Drawdown Duration,5 days 12:00:00
# Trades,17
ticker,RANK-3-KRW-CHZ
explain,# Explain RANK-3-KRW-CHZ 
