,0
Start,2022-06-24 09:00:00
End,2023-07-28 09:00:00
Duration,399 days 00:00:00
Exposure Time [%],94.25
Equity Final [$],7302.369999999995
Equity Peak [$],11281.099999999995
Return [%],-26.976300000000048
Buy & Hold Return [%],-6.97986577181208
Return (Ann.) [%],-24.93962173151366
Volatility (Ann.) [%],55.52810676632309
Sharpe Ratio,0.0
Sortino Ratio,0.0
Calmar Ratio,0.0
Max. Drawdown [%],-44.102752174827565
Avg. Drawdown [%],-19.90643535171503
Max. Drawdown Duration,180 days 00:00:00
Avg. Drawdown Duration,75 days 00:00:00
# Trades,23
ticker,RANK-5-KRW-GAS
explain,# Explain RANK-5-KRW-GAS 
