,0
Start,2023-05-23 21:00:00
End,2023-07-29 09:00:00
Duration,66 days 12:00:00
Exposure Time [%],94.0
Equity Final [$],11579.013820000007
Equity Peak [$],15353.657020000002
Return [%],15.790138200000072
Buy & Hold Return [%],5.040322580645162
Return (Ann.) [%],119.6678643038196
Volatility (Ann.) [%],143.33754022636228
Sharpe Ratio,0.8348675728273073
Sortino Ratio,3.3770227335439906
Calmar Ratio,4.089088364018909
Max. Drawdown [%],-29.265169556327596
Avg. Drawdown [%],-7.028433080424403
Max. Drawdown Duration,18 days 00:00:00
Avg. Drawdown Duration,5 days 14:00:00
# Trades,18
ticker,RANK-2-KRW-CRE
explain,# Explain RANK-2-KRW-CRE 
