,0
Start,2022-06-25 09:00:00
End,2023-07-29 09:00:00
Duration,399 days 00:00:00
Exposure Time [%],93.25
Equity Final [$],6203.327999999998
Equity Peak [$],10932.176
Return [%],-37.966720000000024
Buy & Hold Return [%],-8.176100628930817
Return (Ann.) [%],-35.319989783171444
Volatility (Ann.) [%],55.56312994961951
Sharpe Ratio,0.0
Sortino Ratio,0.0
Calmar Ratio,0.0
Max. Drawdown [%],-57.67777613532752
Avg. Drawdown [%],-29.113285530036027
Max. Drawdown Duration,368 days 00:00:00
Avg. Drawdown Duration,185 days 00:00:00
# Trades,21
ticker,RANK-4-KRW-AERGO
explain,# Explain RANK-4-KRW-AERGO 
