,0
Start,2023-07-21 10:15:00
End,2023-07-29 19:00:00
Duration,8 days 08:45:00
Exposure Time [%],94.25
Equity Final [$],10196.513999999994
Equity Peak [$],10852.746
Return [%],1.9651399999999375
Buy & Hold Return [%],-1.1111111111111112
Return (Ann.) [%],138.49456439510263
Volatility (Ann.) [%],120.18945078362005
Sharpe Ratio,1.152302165390852
Sortino Ratio,5.956201935079655
Calmar Ratio,22.904191349411178
Max. Drawdown [%],-6.04669085593642
Avg. Drawdown [%],-1.0576210442294292
Max. Drawdown Duration,4 days 02:00:00
Avg. Drawdown Duration,0 days 05:18:00
# Trades,19
ticker,RANK-4-KRW-POLYX
explain,# Explain RANK-4-KRW-POLYX 
