,0
Start,2023-07-21 11:00:00
End,2023-07-29 18:45:00
Duration,8 days 07:45:00
Exposure Time [%],95.75
Equity Final [$],9629.150000000001
Equity Peak [$],10561.72
Return [%],-3.7084999999999853
Buy & Hold Return [%],-1.574803149606299
Return (Ann.) [%],-86.6766022260233
Volatility (Ann.) [%],3.9300885533848064
Sharpe Ratio,0.0
Sortino Ratio,0.0
Calmar Ratio,0.0
Max. Drawdown [%],-9.26260116723412
Avg. Drawdown [%],-2.1464355203612517
Max. Drawdown Duration,5 days 07:45:00
Avg. Drawdown Duration,0 days 18:53:00
# Trades,31
ticker,RANK-4-KRW-WAVES
explain,# Explain RANK-4-KRW-WAVES 
