,0
Start,2022-08-13 09:00:00
End,2023-09-16 09:00:00
Duration,399 days 00:00:00
Exposure Time [%],91.25
Equity Final [$],5719627.783999997
Equity Peak [$],11316631.139999999
Return [%],-42.80372216000003
Buy & Hold Return [%],-55.50935550935551
Return (Ann.) [%],-39.938235399262034
Volatility (Ann.) [%],34.084714610515135
Sharpe Ratio,0.0
Sortino Ratio,0.0
Calmar Ratio,0.0
Max. Drawdown [%],-50.380320094282524
Avg. Drawdown [%],-49.9192657622543
Max. Drawdown Duration,208 days 00:00:00
Avg. Drawdown Duration,182 days 00:00:00
# Trades,22
ticker,RANK_9_[LH18.89_HL-56.06]_KRW-IOTA
explain,# Explain RANK_9_[LH18.89_HL-56.06]_KRW-IOTA 
