,0
Start,2022-06-25 09:00:00
End,2023-07-29 09:00:00
Duration,399 days 00:00:00
Exposure Time [%],82.25
Equity Final [$],4433.127999999997
Equity Peak [$],10241.08
Return [%],-55.66872000000003
Buy & Hold Return [%],-48.346055979643765
Return (Ann.) [%],-52.39822772415863
Volatility (Ann.) [%],41.83514780919243
Sharpe Ratio,0.0
Sortino Ratio,0.0
Calmar Ratio,0.0
Max. Drawdown [%],-66.76733313283366
Avg. Drawdown [%],-66.76733313283366
Max. Drawdown Duration,327 days 00:00:00
Avg. Drawdown Duration,327 days 00:00:00
# Trades,22
ticker,RANK-2-KRW-KNC
explain,# Explain RANK-2-KRW-KNC 
