,0
Start,2023-07-21 09:30:00
End,2023-07-29 19:00:00
Duration,8 days 09:30:00
Exposure Time [%],97.0
Equity Final [$],8758.851999999997
Equity Peak [$],10534.995999999997
Return [%],-12.41148000000003
Buy & Hold Return [%],8.2687338501292
Return (Ann.) [%],-99.38918858454421
Volatility (Ann.) [%],0.4170039760505534
Sharpe Ratio,0.0
Sortino Ratio,0.0
Calmar Ratio,0.0
Max. Drawdown [%],-17.523917427211178
Avg. Drawdown [%],-5.621193640605935
Max. Drawdown Duration,6 days 20:45:00
Avg. Drawdown Duration,1 days 15:03:00
# Trades,42
ticker,RANK-4-KRW-DAWN
explain,# Explain RANK-4-KRW-DAWN 
