,0
Start,2022-09-15 00:00:00
End,2023-09-15 00:00:00
Duration,365 days 00:00:00
Exposure Time [%],83.26693227091634
Equity Final [$],9559748.200000003
Equity Peak [$],10004767.100000001
Return [%],-4.4025179999999695
Buy & Hold Return [%],-0.8215962441314555
Return (Ann.) [%],-4.419664481418084
Volatility (Ann.) [%],27.244369008963954
Sharpe Ratio,0.0
Sortino Ratio,0.0
Calmar Ratio,0.0
Max. Drawdown [%],-27.502970059143095
Avg. Drawdown [%],-27.502970059143095
Max. Drawdown Duration,303 days 00:00:00
Avg. Drawdown Duration,303 days 00:00:00
# Trades,8
Win Rate [%],37.5
Best Trade [%],13.81178529640228
Worst Trade [%],-10.958751641698006
Avg. Trade [%],-0.5580178134538927
Max. Trade Duration,88 days 00:00:00
Avg. Trade Duration,38 days 00:00:00
Profit Factor,0.9396033003283801
Expectancy [%],-0.22987999183471802
SQN,-0.2091180507809984
_strategy,SmaCross
_equity_curve,"                Equity  DrawdownPct DrawdownDuration
2022-09-15  10000000.0     0.000000              NaT
2022-09-16  10000000.0     0.000000              NaT
2022-09-19  10000000.0     0.000000              NaT
2022-09-20  10000000.0     0.000000              NaT
2022-09-21  10000000.0     0.000000              NaT
...                ...          ...              ...
2023-09-11   9764348.2     0.024030              NaT
2023-09-12   9717848.2     0.028678              NaT
2023-09-13   9569048.2     0.043551              NaT
2023-09-14   9531848.2     0.047269              NaT
2023-09-15   9559748.2     0.044481         303 days

[251 rows x 3 columns]"
_trades,"   Size  EntryBar  ExitBar  EntryPrice  ExitPrice        PnL  ReturnPct  EntryTime   ExitTime Duration
0   247        42       51     40430.7    36000.0 -1094382.9  -0.109588 2022-11-16 2022-11-29  13 days
1  -247        51       54     35928.0    37500.0  -388284.0  -0.043754 2022-11-29 2022-12-02   3 days
2   226        54       57     37575.0    35550.0  -457650.0  -0.053892 2022-12-02 2022-12-07   5 days
3  -227        57       95     35478.9    37400.0  -436089.7  -0.054148 2022-12-07 2023-02-02  57 days
4   203        95      138     37474.8    39000.0   309615.6   0.040699 2023-02-02 2023-04-05  62 days
5  -203       138      146     38922.0    40600.0  -340634.0  -0.043112 2023-04-05 2023-04-17  12 days
6   186       146      206     40681.2    46300.0  1045096.8   0.138118 2023-04-17 2023-07-14  88 days
7  -186       206      250     46207.4    41250.0   922076.4   0.107286 2023-07-14 2023-09-15  63 days"
