,0
Start,2023-05-23 21:00:00
End,2023-07-29 09:00:00
Duration,66 days 12:00:00
Exposure Time [%],87.75
Equity Final [$],10470.676000000003
Equity Peak [$],11254.072
Return [%],4.706760000000031
Buy & Hold Return [%],-18.777292576419214
Return (Ann.) [%],28.002146764925406
Volatility (Ann.) [%],86.30833397951233
Sharpe Ratio,0.32444313861477725
Sortino Ratio,0.7758791038920125
Calmar Ratio,1.3679756886747811
Max. Drawdown [%],-20.46976930712294
Avg. Drawdown [%],-10.652084766293601
Max. Drawdown Duration,33 days 08:00:00
Avg. Drawdown Duration,11 days 15:00:00
# Trades,18
ticker,RANK-6-KRW-SAND
explain,# Explain RANK-6-KRW-SAND 
