,0
Start,2022-09-15 00:00:00
End,2023-09-15 00:00:00
Duration,365 days 00:00:00
Exposure Time [%],76.09561752988047
Equity Final [$],8558632.0
Equity Peak [$],10020670.0
Return [%],-14.413680000000001
Buy & Hold Return [%],38.60103626943005
Return (Ann.) [%],-14.466735498905114
Volatility (Ann.) [%],19.332483274707965
Sharpe Ratio,0.0
Sortino Ratio,0.0
Calmar Ratio,0.0
Max. Drawdown [%],-23.813198119487023
Avg. Drawdown [%],-13.41324905974351
Max. Drawdown Duration,267 days 00:00:00
Avg. Drawdown Duration,140 days 00:00:00
# Trades,8
Win Rate [%],25.0
Best Trade [%],9.404621718905283
Worst Trade [%],-8.775007227168263
Avg. Trade [%],-1.9250922822126926
Max. Trade Duration,58 days 00:00:00
Avg. Trade Duration,35 days 00:00:00
Profit Factor,0.42396283247168565
Expectancy [%],-1.7924062463508472
SQN,-1.1099469495206011
_strategy,SmaCross
_equity_curve,"                Equity  DrawdownPct DrawdownDuration
2022-09-15  10000000.0     0.000000              NaT
2022-09-16  10000000.0     0.000000              NaT
2022-09-19  10000000.0     0.000000              NaT
2022-09-20  10000000.0     0.000000              NaT
2022-09-21  10000000.0     0.000000              NaT
...                ...          ...              ...
2023-09-11   8718632.0     0.129935              NaT
2023-09-12   8638632.0     0.137919              NaT
2023-09-13   8654632.0     0.136322              NaT
2023-09-14   8542632.0     0.147499              NaT
2023-09-15   8558632.0     0.145902         267 days

[251 rows x 3 columns]"
_trades,"   Size  EntryBar  ExitBar  EntryPrice  ExitPrice       PnL  ReturnPct  EntryTime   ExitTime Duration
0   -48        60       61    206586.0   211500.0 -235872.0  -0.023787 2022-12-12 2022-12-13   1 days
1    46        61       87    211923.0   202000.0 -456458.0  -0.046824 2022-12-13 2023-01-19  37 days
2   -46        87      107    201596.0   205500.0 -179584.0  -0.019365 2023-01-19 2023-02-20  32 days
3    44       107      140    205911.0   204500.0  -62084.0  -0.006852 2023-02-20 2023-04-07  46 days
4   -44       140      155    204091.0   222000.0 -787996.0  -0.087750 2023-04-07 2023-04-28  21 days
5    37       155      191    222444.0   225000.0   94572.0   0.011491 2023-04-28 2023-06-23  56 days
6   -37       191      209    224550.0   239000.0 -534650.0  -0.064351 2023-06-23 2023-07-19  26 days
7    32       209      250    239478.0   262000.0  720704.0   0.094046 2023-07-19 2023-09-15  58 days"
