,0
Start,2023-05-23 21:00:00
End,2023-07-29 09:00:00
Duration,66 days 12:00:00
Exposure Time [%],92.5
Equity Final [$],10451.656
Equity Peak [$],14076.168000000001
Return [%],4.516560000000008
Buy & Hold Return [%],-34.70319634703196
Return (Ann.) [%],26.7590232474334
Volatility (Ann.) [%],77.35054029163453
Sharpe Ratio,0.34594487829747445
Sortino Ratio,0.7260672866344644
Calmar Ratio,1.0045367274426733
Max. Drawdown [%],-26.638173116433393
Avg. Drawdown [%],-7.051384982968878
Max. Drawdown Duration,16 days 00:00:00
Avg. Drawdown Duration,5 days 08:00:00
# Trades,17
ticker,RANK-7-KRW-ALGO
explain,# Explain RANK-7-KRW-ALGO 
