,0
Start,2023-05-23 21:00:00
End,2023-07-29 09:00:00
Duration,66 days 12:00:00
Exposure Time [%],93.5
Equity Final [$],10731.189999999999
Equity Peak [$],11052.469999999998
Return [%],7.311899999999986
Buy & Hold Return [%],-5.833333333333333
Return (Ann.) [%],46.051837742414904
Volatility (Ann.) [%],50.3333539903674
Sharpe Ratio,0.9149367981960456
Sortino Ratio,2.2973822505149633
Calmar Ratio,3.570422277946317
Max. Drawdown [%],-12.898148778329832
Avg. Drawdown [%],-3.7268680772990317
Max. Drawdown Duration,22 days 20:00:00
Avg. Drawdown Duration,6 days 04:00:00
# Trades,17
ticker,RANK-5-KRW-DOT
explain,# Explain RANK-5-KRW-DOT 
